	WGD	Rate	Number of Leaves	n	Method	Distance
8146	High WGD	0.025	10	8	MEDALT	0.590579271741183
8147	High WGD	0.025	10	8	MEDICC2	0.131810416111931
8148	No WGD	0.025	15	22	Euclidean NJ	0.112194352817881
8149	No WGD	0.025	15	22	Euclidean Min. Ev.	0.0836794258843214
8150	No WGD	0.025	15	22	Manhattan NJ	0.0921553592460916
8151	No WGD	0.025	15	22	Manhattan Min. Ev.	0.0836794258843214
8152	No WGD	0.025	15	22	MEDALT	0.789581048880672
8153	No WGD	0.025	15	22	MEDICC2	0.0
8154	No WGD	0.05	3	2	Euclidean NJ	0
8155	No WGD	0.05	3	2	Euclidean Min. Ev.	0
8156	No WGD	0.05	3	2	Manhattan NJ	0
8157	No WGD	0.05	3	2	Manhattan Min. Ev.	0
8158	No WGD	0.05	3	2	MEDALT	1
8159	No WGD	0.05	3	2	MEDICC2	0
8160	Low WGD	0.01	3	12	Euclidean NJ	0
8161	Low WGD	0.01	3	12	Euclidean Min. Ev.	1
8162	Low WGD	0.01	3	12	Manhattan NJ	0
8163	Low WGD	0.01	3	12	Manhattan Min. Ev.	1
8164	Low WGD	0.01	3	12	MEDALT	0
8165	Low WGD	0.01	3	12	MEDICC2	0
8166	No WGD	0.075	15	10	Euclidean NJ	0.125717418985148
8167	No WGD	0.075	15	10	Euclidean Min. Ev.	0.125717418985148
8168	No WGD	0.075	15	10	Manhattan NJ	0.125717418985148
8169	No WGD	0.075	15	10	Manhattan Min. Ev.	0.125717418985148
8170	No WGD	0.075	15	10	MEDALT	0.785941332515062
8171	No WGD	0.075	15	10	MEDICC2	0.0
8172	Low WGD	0.05	250	18	Euclidean NJ	0.202214052554207
8173	Low WGD	0.05	250	18	Euclidean Min. Ev.	0.137054454899334
8174	Low WGD	0.05	250	18	Manhattan NJ	0.134909036386076
8175	Low WGD	0.05	250	18	Manhattan Min. Ev.	0.137054454899334
8176	Low WGD	0.05	250	18	MEDALT	0.667748995277272
8177	Low WGD	0.05	250	18	MEDICC2	0.106247756852401
8178	Low WGD	0.05	50	21	Euclidean NJ	0.159993578972233
8179	Low WGD	0.05	50	21	Euclidean Min. Ev.	0.145273766526041
8180	Low WGD	0.05	50	21	Manhattan NJ	0.0363312804757567
8181	Low WGD	0.05	50	21	Manhattan Min. Ev.	0.145273766526041
8182	Low WGD	0.05	50	21	MEDALT	0.800839938893908
8183	Low WGD	0.05	50	21	MEDICC2	0.0671220766442191
8184	No WGD	0.025	20	10	Euclidean NJ	0.139467094913061
8185	No WGD	0.025	20	10	Euclidean Min. Ev.	0.139467094913061
8186	No WGD	0.025	20	10	Manhattan NJ	0.139467094913061
8187	No WGD	0.025	20	10	Manhattan Min. Ev.	0.139467094913061
8188	No WGD	0.025	20	10	MEDALT	0.609593095661338
8189	No WGD	0.025	20	10	MEDICC2	0.109139352406858
8190	High WGD	0.025	20	19	Euclidean NJ	0.404219464329697
8191	High WGD	0.025	20	19	Euclidean Min. Ev.	0.312834468317873
8192	High WGD	0.025	20	19	Manhattan NJ	0.333284113359001
8193	High WGD	0.025	20	19	Manhattan Min. Ev.	0.312834468317873
8194	High WGD	0.025	20	19	MEDALT	0.374732876663856
8195	High WGD	0.025	20	19	MEDICC2	0.146173779520389
8196	No WGD	0.1	3	3	Euclidean NJ	1
8197	No WGD	0.1	3	3	Euclidean Min. Ev.	1
8198	No WGD	0.1	3	3	Manhattan NJ	0
8199	No WGD	0.1	3	3	Manhattan Min. Ev.	1
8200	No WGD	0.1	3	3	MEDALT	1
8201	No WGD	0.1	3	3	MEDICC2	0
8202	Low WGD	0.05	5	1	Euclidean NJ	0.0
8203	Low WGD	0.05	5	1	Euclidean Min. Ev.	0.0
8204	Low WGD	0.05	5	1	Manhattan NJ	0.0
8205	Low WGD	0.05	5	1	Manhattan Min. Ev.	0.0
8206	Low WGD	0.05	5	1	MEDALT	0.510879708899193
8207	Low WGD	0.05	5	1	MEDICC2	0.0
8208	Low WGD	0.05	100	5	Euclidean NJ	0.18849816990712
8209	Low WGD	0.05	100	5	Euclidean Min. Ev.	0.130055438868908
8210	Low WGD	0.05	100	5	Manhattan NJ	0.140938913216258
8211	Low WGD	0.05	100	5	Manhattan Min. Ev.	0.130055438868908
8212	Low WGD	0.05	100	5	MEDALT	0.762792296484765
8213	Low WGD	0.05	100	5	MEDICC2	0.144940737686882
8214	High WGD	0.025	3	7	Euclidean NJ	0.0
8215	High WGD	0.025	3	7	Euclidean Min. Ev.	0.0
8216	High WGD	0.025	3	7	Manhattan NJ	0.0
8217	High WGD	0.025	3	7	Manhattan Min. Ev.	0.0
8218	High WGD	0.025	3	7	MEDALT	0.288579816205562
8219	High WGD	0.025	3	7	MEDICC2	0.0
8220	Low WGD	0.075	20	12	Euclidean NJ	0.096536127590391
8221	Low WGD	0.075	20	12	Euclidean Min. Ev.	0.096536127590391
8222	Low WGD	0.075	20	12	Manhattan NJ	0.109087160651845
8223	Low WGD	0.075	20	12	Manhattan Min. Ev.	0.096536127590391
8224	Low WGD	0.075	20	12	MEDALT	0.41883592710391
8225	Low WGD	0.075	20	12	MEDICC2	0.0
8226	No WGD	0.1	3	12	Euclidean NJ	0
8227	No WGD	0.1	3	12	Euclidean Min. Ev.	0
8228	No WGD	0.1	3	12	Manhattan NJ	0
8229	No WGD	0.1	3	12	Manhattan Min. Ev.	0
8230	No WGD	0.1	3	12	MEDALT	1
8231	No WGD	0.1	3	12	MEDICC2	0
8232	Low WGD	0.025	20	4	Euclidean NJ	0.0593609469657618
8233	Low WGD	0.025	20	4	Euclidean Min. Ev.	0.0593609469657618
8234	Low WGD	0.025	20	4	Manhattan NJ	0.0324944546684975
8235	Low WGD	0.025	20	4	Manhattan Min. Ev.	0.0593609469657618
8236	Low WGD	0.025	20	4	MEDALT	0.513208400569767
8237	Low WGD	0.025	20	4	MEDICC2	0.0324944546684975
8238	High WGD	0.01	3	13	Euclidean NJ	1
8239	High WGD	0.01	3	13	Euclidean Min. Ev.	1
8240	High WGD	0.01	3	13	Manhattan NJ	1
8241	High WGD	0.01	3	13	Manhattan Min. Ev.	1
8242	High WGD	0.01	3	13	MEDALT	1
8243	High WGD	0.01	3	13	MEDICC2	1
8244	High WGD	0.01	20	9	Euclidean NJ	0.219111170884575
8245	High WGD	0.01	20	9	Euclidean Min. Ev.	0.198123530721578
8246	High WGD	0.01	20	9	Manhattan NJ	0.187801354951643
