tag	rep	length	Time	Algorithm	WGD
no_wgd_kernel	33	60	0.0022962093353271484	Lazy kernel composition	No WGD
no_wgd_kernel	33	80	0.0031442642211914062	Lazy kernel composition	No WGD
no_wgd_kernel	33	100	0.003968477249145508	Lazy kernel composition	No WGD
no_wgd_kernel	33	120	0.0049343109130859375	Lazy kernel composition	No WGD
no_wgd_kernel	33	140	0.006027936935424805	Lazy kernel composition	No WGD
no_wgd_kernel	33	160	0.006475687026977539	Lazy kernel composition	No WGD
no_wgd_kernel	33	180	0.007344961166381836	Lazy kernel composition	No WGD
no_wgd_kernel	33	200	0.008563756942749023	Lazy kernel composition	No WGD
no_wgd_kernel	34	20	0.0005788803100585938	Lazy kernel composition	No WGD
no_wgd_kernel	34	40	0.001439809799194336	Lazy kernel composition	No WGD
no_wgd_kernel	34	60	0.0023343563079833984	Lazy kernel composition	No WGD
no_wgd_kernel	34	80	0.0031664371490478516	Lazy kernel composition	No WGD
no_wgd_kernel	34	100	0.003981590270996094	Lazy kernel composition	No WGD
no_wgd_kernel	34	120	0.005141496658325195	Lazy kernel composition	No WGD
no_wgd_kernel	34	140	0.0056667327880859375	Lazy kernel composition	No WGD
no_wgd_kernel	34	160	0.006546497344970703	Lazy kernel composition	No WGD
no_wgd_kernel	34	180	0.008119821548461914	Lazy kernel composition	No WGD
no_wgd_kernel	34	200	0.008322954177856445	Lazy kernel composition	No WGD
no_wgd_kernel	35	20	0.0005612373352050781	Lazy kernel composition	No WGD
no_wgd_kernel	35	40	0.0014331340789794922	Lazy kernel composition	No WGD
no_wgd_kernel	35	60	0.002296924591064453	Lazy kernel composition	No WGD
no_wgd_kernel	35	80	0.003165721893310547	Lazy kernel composition	No WGD
no_wgd_kernel	35	100	0.0043561458587646484	Lazy kernel composition	No WGD
no_wgd_kernel	35	120	0.004822969436645508	Lazy kernel composition	No WGD
no_wgd_kernel	35	140	0.0058481693267822266	Lazy kernel composition	No WGD
no_wgd_kernel	35	160	0.006876230239868164	Lazy kernel composition	No WGD
no_wgd_kernel	35	180	0.007561445236206055	Lazy kernel composition	No WGD
no_wgd_kernel	35	200	0.00839376449584961	Lazy kernel composition	No WGD
no_wgd_kernel	36	20	0.0006051063537597656	Lazy kernel composition	No WGD
no_wgd_kernel	36	40	0.0017638206481933594	Lazy kernel composition	No WGD
no_wgd_kernel	36	60	0.0024979114532470703	Lazy kernel composition	No WGD
no_wgd_kernel	36	80	0.0036585330963134766	Lazy kernel composition	No WGD
no_wgd_kernel	36	100	0.0041582584381103516	Lazy kernel composition	No WGD
no_wgd_kernel	36	120	0.004843711853027344	Lazy kernel composition	No WGD
no_wgd_kernel	36	140	0.006152153015136719	Lazy kernel composition	No WGD
no_wgd_kernel	36	160	0.006487131118774414	Lazy kernel composition	No WGD
no_wgd_kernel	36	180	0.007288694381713867	Lazy kernel composition	No WGD
no_wgd_kernel	36	200	0.00856924057006836	Lazy kernel composition	No WGD
no_wgd_kernel	37	20	0.0005617141723632812	Lazy kernel composition	No WGD
no_wgd_kernel	37	40	0.0014302730560302734	Lazy kernel composition	No WGD
no_wgd_kernel	37	60	0.002316713333129883	Lazy kernel composition	No WGD
no_wgd_kernel	37	80	0.0031807422637939453	Lazy kernel composition	No WGD
no_wgd_kernel	37	100	0.004183530807495117	Lazy kernel composition	No WGD
no_wgd_kernel	37	120	0.005382061004638672	Lazy kernel composition	No WGD
no_wgd_kernel	37	140	0.0056760311126708984	Lazy kernel composition	No WGD
no_wgd_kernel	37	160	0.006459951400756836	Lazy kernel composition	No WGD
no_wgd_kernel	37	180	0.007768154144287109	Lazy kernel composition	No WGD
no_wgd_kernel	37	200	0.008148908615112305	Lazy kernel composition	No WGD
no_wgd_kernel	38	20	0.0005621910095214844	Lazy kernel composition	No WGD
no_wgd_kernel	38	40	0.0014452934265136719	Lazy kernel composition	No WGD
no_wgd_kernel	38	60	0.002386808395385742	Lazy kernel composition	No WGD
no_wgd_kernel	38	80	0.0032291412353515625	Lazy kernel composition	No WGD
no_wgd_kernel	38	100	0.004392147064208984	Lazy kernel composition	No WGD
no_wgd_kernel	38	120	0.004966259002685547	Lazy kernel composition	No WGD
no_wgd_kernel	38	140	0.0056400299072265625	Lazy kernel composition	No WGD
no_wgd_kernel	38	160	0.006534099578857422	Lazy kernel composition	No WGD
no_wgd_kernel	38	180	0.007921934127807617	Lazy kernel composition	No WGD
no_wgd_kernel	38	200	0.008192777633666992	Lazy kernel composition	No WGD
no_wgd_kernel	39	20	0.000568389892578125	Lazy kernel composition	No WGD
no_wgd_kernel	39	40	0.0014412403106689453	Lazy kernel composition	No WGD
no_wgd_kernel	39	60	0.002413511276245117	Lazy kernel composition	No WGD
no_wgd_kernel	39	80	0.0033919811248779297	Lazy kernel composition	No WGD
no_wgd_kernel	39	100	0.0039980411529541016	Lazy kernel composition	No WGD
no_wgd_kernel	39	120	0.004816532135009766	Lazy kernel composition	No WGD
no_wgd_kernel	39	140	0.005616664886474609	Lazy kernel composition	No WGD
no_wgd_kernel	39	160	0.006840705871582031	Lazy kernel composition	No WGD
no_wgd_kernel	39	180	0.007288217544555664	Lazy kernel composition	No WGD
no_wgd_kernel	39	200	0.008715391159057617	Lazy kernel composition	No WGD
no_wgd_kernel	40	20	0.0005624294281005859	Lazy kernel composition	No WGD
no_wgd_kernel	40	40	0.0014388561248779297	Lazy kernel composition	No WGD
no_wgd_kernel	40	60	0.002362966537475586	Lazy kernel composition	No WGD
no_wgd_kernel	40	80	0.0031409263610839844	Lazy kernel composition	No WGD
no_wgd_kernel	40	100	0.003960132598876953	Lazy kernel composition	No WGD
no_wgd_kernel	40	120	0.004893779754638672	Lazy kernel composition	No WGD
no_wgd_kernel	40	140	0.006239891052246094	Lazy kernel composition	No WGD
no_wgd_kernel	40	160	0.006877422332763672	Lazy kernel composition	No WGD
no_wgd_kernel	40	180	0.0074999332427978516	Lazy kernel composition	No WGD
no_wgd_kernel	40	200	0.009001731872558594	Lazy kernel composition	No WGD
no_wgd_kernel	41	20	0.0006058216094970703	Lazy kernel composition	No WGD
no_wgd_kernel	41	40	0.0015125274658203125	Lazy kernel composition	No WGD
no_wgd_kernel	41	60	0.0023355484008789062	Lazy kernel composition	No WGD
no_wgd_kernel	41	80	0.003309965133666992	Lazy kernel composition	No WGD
no_wgd_kernel	41	100	0.0043735504150390625	Lazy kernel composition	No WGD
no_wgd_kernel	41	120	0.005213022232055664	Lazy kernel composition	No WGD
no_wgd_kernel	41	140	0.005697488784790039	Lazy kernel composition	No WGD
no_wgd_kernel	41	160	0.006908893585205078	Lazy kernel composition	No WGD
no_wgd_kernel	41	180	0.0075190067291259766	Lazy kernel composition	No WGD
no_wgd_kernel	41	200	0.008249521255493164	Lazy kernel composition	No WGD
no_wgd_kernel	42	20	0.0005910396575927734	Lazy kernel composition	No WGD
no_wgd_kernel	42	40	0.0018451213836669922	Lazy kernel composition	No WGD
no_wgd_kernel	42	60	0.002327442169189453	Lazy kernel composition	No WGD
no_wgd_kernel	42	80	0.0031528472900390625	Lazy kernel composition	No WGD
no_wgd_kernel	42	100	0.003969669342041016	Lazy kernel composition	No WGD
no_wgd_kernel	42	120	0.004832029342651367	Lazy kernel composition	No WGD
no_wgd_kernel	42	140	0.006107330322265625	Lazy kernel composition	No WGD
no_wgd_kernel	42	160	0.006618499755859375	Lazy kernel composition	No WGD
no_wgd_kernel	42	180	0.007477998733520508	Lazy kernel composition	No WGD
no_wgd_kernel	42	200	0.008828163146972656	Lazy kernel composition	No WGD
no_wgd_kernel	43	20	0.0005822181701660156	Lazy kernel composition	No WGD
no_wgd_kernel	43	40	0.0014324188232421875	Lazy kernel composition	No WGD
no_wgd_kernel	43	60	0.002321958541870117	Lazy kernel composition	No WGD
no_wgd_kernel	43	80	0.003220081329345703	Lazy kernel composition	No WGD
no_wgd_kernel	43	100	0.004021406173706055	Lazy kernel composition	No WGD
no_wgd_kernel	43	120	0.005402326583862305	Lazy kernel composition	No WGD
no_wgd_kernel	43	140	0.0056955814361572266	Lazy kernel composition	No WGD
no_wgd_kernel	43	160	0.006521463394165039	Lazy kernel composition	No WGD
no_wgd_kernel	43	180	0.007609844207763672	Lazy kernel composition	No WGD
no_wgd_kernel	43	200	0.008162975311279297	Lazy kernel composition	No WGD
no_wgd_kernel	44	20	0.0005517005920410156	Lazy kernel composition	No WGD
no_wgd_kernel	44	40	0.0014514923095703125	Lazy kernel composition	No WGD
no_wgd_kernel	44	60	0.002541065216064453	Lazy kernel composition	No WGD
no_wgd_kernel	44	80	0.0032303333282470703	Lazy kernel composition	No WGD
no_wgd_kernel	44	100	0.004499197006225586	Lazy kernel composition	No WGD
no_wgd_kernel	44	120	0.004901885986328125	Lazy kernel composition	No WGD
no_wgd_kernel	44	140	0.005641460418701172	Lazy kernel composition	No WGD
no_wgd_kernel	44	160	0.0065424442291259766	Lazy kernel composition	No WGD
no_wgd_kernel	44	180	0.007886886596679688	Lazy kernel composition	No WGD
no_wgd_kernel	44	200	0.00821375846862793	Lazy kernel composition	No WGD
no_wgd_kernel	45	20	0.0005576610565185547	Lazy kernel composition	No WGD
no_wgd_kernel	45	40	0.0014300346374511719	Lazy kernel composition	No WGD
no_wgd_kernel	45	60	0.0023190975189208984	Lazy kernel composition	No WGD
no_wgd_kernel	45	80	0.0036776065826416016	Lazy kernel composition	No WGD
no_wgd_kernel	45	100	0.0040836334228515625	Lazy kernel composition	No WGD
no_wgd_kernel	45	120	0.004785299301147461	Lazy kernel composition	No WGD
no_wgd_kernel	45	140	0.005629062652587891	Lazy kernel composition	No WGD
no_wgd_kernel	45	160	0.006985664367675781	Lazy kernel composition	No WGD
no_wgd_kernel	45	180	0.007287025451660156	Lazy kernel composition	No WGD
no_wgd_kernel	45	200	0.00932765007019043	Lazy kernel composition	No WGD
no_wgd_kernel	46	20	0.0005924701690673828	Lazy kernel composition	No WGD
no_wgd_kernel	46	40	0.0014481544494628906	Lazy kernel composition	No WGD
no_wgd_kernel	46	60	0.0022966861724853516	Lazy kernel composition	No WGD
no_wgd_kernel	46	80	0.003191709518432617	Lazy kernel composition	No WGD
no_wgd_kernel	46	100	0.004045724868774414	Lazy kernel composition	No WGD
no_wgd_kernel	46	120	0.0048444271087646484	Lazy kernel composition	No WGD
no_wgd_kernel	46	140	0.006204366683959961	Lazy kernel composition	No WGD
no_wgd_kernel	46	160	0.0065767765045166016	Lazy kernel composition	No WGD
no_wgd_kernel	46	180	0.0074045658111572266	Lazy kernel composition	No WGD
no_wgd_kernel	46	200	0.00853729248046875	Lazy kernel composition	No WGD
no_wgd_kernel	47	20	0.0005562305450439453	Lazy kernel composition	No WGD
no_wgd_kernel	47	40	0.0014836788177490234	Lazy kernel composition	No WGD
no_wgd_kernel	47	60	0.002295970916748047	Lazy kernel composition	No WGD
no_wgd_kernel	47	80	0.0031723976135253906	Lazy kernel composition	No WGD
no_wgd_kernel	47	100	0.0040590763092041016	Lazy kernel composition	No WGD
no_wgd_kernel	47	120	0.005505800247192383	Lazy kernel composition	No WGD
no_wgd_kernel	47	140	0.0059871673583984375	Lazy kernel composition	No WGD
no_wgd_kernel	47	160	0.006960868835449219	Lazy kernel composition	No WGD
no_wgd_kernel	47	180	0.009609699249267578	Lazy kernel composition	No WGD
no_wgd_kernel	47	200	0.008579015731811523	Lazy kernel composition	No WGD
no_wgd_kernel	48	20	0.0006024837493896484	Lazy kernel composition	No WGD
no_wgd_kernel	48	40	0.0015003681182861328	Lazy kernel composition	No WGD
no_wgd_kernel	48	60	0.0027561187744140625	Lazy kernel composition	No WGD
no_wgd_kernel	48	80	0.003298044204711914	Lazy kernel composition	No WGD
no_wgd_kernel	48	100	0.004125118255615234	Lazy kernel composition	No WGD
no_wgd_kernel	48	120	0.005219697952270508	Lazy kernel composition	No WGD
no_wgd_kernel	48	140	0.0062084197998046875	Lazy kernel composition	No WGD
no_wgd_kernel	48	160	0.0072138309478759766	Lazy kernel composition	No WGD
no_wgd_kernel	48	180	0.007650852203369141	Lazy kernel composition	No WGD
no_wgd_kernel	48	200	0.008744001388549805	Lazy kernel composition	No WGD
no_wgd_kernel	49	20	0.0005981922149658203	Lazy kernel composition	No WGD
no_wgd_kernel	49	40	0.0015022754669189453	Lazy kernel composition	No WGD
no_wgd_kernel	49	60	0.002428293228149414	Lazy kernel composition	No WGD
no_wgd_kernel	49	80	0.0032987594604492188	Lazy kernel composition	No WGD
no_wgd_kernel	49	100	0.004227161407470703	Lazy kernel composition	No WGD
no_wgd_kernel	49	120	0.0050547122955322266	Lazy kernel composition	No WGD
no_wgd_kernel	49	140	0.005818605422973633	Lazy kernel composition	No WGD
no_wgd_kernel	49	160	0.00665736198425293	Lazy kernel composition	No WGD
no_wgd_kernel	49	180	0.00764155387878418	Lazy kernel composition	No WGD
no_wgd_kernel	49	200	0.008458375930786133	Lazy kernel composition	No WGD
